publisher_number,subscriber_number,message_size,retain,qos,topics,predicted_database_size
4,4,4,0,1,4,11.184895
4,4,4,0,1,5,11.184895
4,4,4,0,1,6,11.184895
4,4,4,0,1,7,11.184895
4,4,4,0,1,8,11.184895
4,4,4,0,1,9,11.184895
4,4,4,0,1,10,11.184895
4,4,4,0,2,1,11.508866
4,4,4,0,2,2,11.508866
4,4,4,0,2,3,11.508866
4,4,4,0,2,4,11.508866
4,4,4,0,2,5,11.508866
4,4,4,0,2,6,11.508866
4,4,4,0,2,7,11.508866
4,4,4,0,2,8,11.508866
4,4,4,0,2,9,11.508866
4,4,4,0,2,10,11.508866
4,4,8,1,0,1,5.4531927
4,4,8,1,0,2,5.4531927
4,4,8,1,0,3,5.4531927
4,4,8,1,0,4,5.4531927
4,4,8,1,0,5,5.4531927
4,4,8,1,0,6,5.4531927
4,4,8,1,0,7,5.4531927
4,4,8,1,0,8,5.4531927
4,4,8,1,0,9,5.4531927
4,4,8,1,0,10,5.4531927
4,4,8,1,1,1,11.184895
4,4,8,1,1,2,11.184895
4,4,8,1,1,3,11.184895
4,4,8,1,1,4,11.184895
4,4,8,1,1,5,11.184895
4,4,8,1,1,6,11.184895
4,4,8,1,1,7,11.184895
4,4,8,1,1,8,11.184895
4,4,8,1,1,9,11.184895
4,4,8,1,1,10,11.184895
4,4,8,1,2,1,11.508866
4,4,8,1,2,2,11.508866
4,4,8,1,2,3,11.508866
4,4,8,1,2,4,11.508866
4,4,8,1,2,5,11.508866
4,4,8,1,2,6,11.508866
4,4,8,1,2,7,11.508866
4,4,8,1,2,8,11.508866
4,4,8,1,2,9,11.508866
4,4,8,1,2,10,11.508866
4,4,8,0,0,1,5.4531927
4,4,8,0,0,2,5.4531927
4,4,8,0,0,3,5.4531927
4,4,8,0,0,4,5.4531927
4,4,8,0,0,5,5.4531927
4,4,8,0,0,6,5.4531927
4,4,8,0,0,7,5.4531927
4,4,8,0,0,8,5.4531927
4,4,8,0,0,9,5.4531927
4,4,8,0,0,10,5.4531927
4,4,8,0,1,1,11.184895
4,4,8,0,1,2,11.184895
4,4,8,0,1,3,11.184895
4,4,8,0,1,4,11.184895
4,4,8,0,1,5,11.184895
4,4,8,0,1,6,11.184895
4,4,8,0,1,7,11.184895
4,4,8,0,1,8,11.184895
4,4,8,0,1,9,11.184895
4,4,8,0,1,10,11.184895
4,4,8,0,2,1,11.508866
4,4,8,0,2,2,11.508866
4,4,8,0,2,3,11.508866
4,4,8,0,2,4,11.508866
4,4,8,0,2,5,11.508866
4,4,8,0,2,6,11.508866
4,4,8,0,2,7,11.508866
4,4,8,0,2,8,11.508866
4,4,8,0,2,9,11.508866
4,4,8,0,2,10,11.508866
4,4,16,1,0,1,5.4531927
4,4,16,1,0,2,5.4531927
4,4,16,1,0,3,5.4531927
4,4,16,1,0,4,5.4531927
4,4,16,1,0,5,5.4531927
4,4,16,1,0,6,5.4531927
4,4,16,1,0,7,5.4531927
4,4,16,1,0,8,5.4531927
4,4,16,1,0,9,5.4531927
4,4,16,1,0,10,5.4531927
4,4,16,1,1,1,11.184895
4,4,16,1,1,2,11.184895
4,4,16,1,1,3,11.184895
4,4,16,1,1,4,11.184895
4,4,16,1,1,5,11.184895
4,4,16,1,1,6,11.184895
4,4,16,1,1,7,11.184895
4,4,16,1,1,8,11.184895
4,4,16,1,1,9,11.184895
4,4,16,1,1,10,11.184895
4,4,16,1,2,1,11.508866
4,4,16,1,2,2,11.508866
4,4,16,1,2,3,11.508866
4,4,16,1,2,4,11.508866
4,4,16,1,2,5,11.508866
4,4,16,1,2,6,11.508866
4,4,16,1,2,7,11.508866
4,4,16,1,2,8,11.508866
4,4,16,1,2,9,11.508866
4,4,16,1,2,10,11.508866
4,4,16,0,0,1,5.4531927
4,4,16,0,0,2,5.4531927
4,4,16,0,0,3,5.4531927
4,4,16,0,0,4,5.4531927
4,4,16,0,0,5,5.4531927
4,4,16,0,0,6,5.4531927
4,4,16,0,0,7,5.4531927
4,4,16,0,0,8,5.4531927
4,4,16,0,0,9,5.4531927
4,4,16,0,0,10,5.4531927
4,4,16,0,1,1,11.184895
4,4,16,0,1,2,11.184895
4,4,16,0,1,3,11.184895
4,4,16,0,1,4,11.184895
4,4,16,0,1,5,11.184895
4,4,16,0,1,6,11.184895
4,4,16,0,1,7,11.184895
4,4,16,0,1,8,11.184895
4,4,16,0,1,9,11.184895
4,4,16,0,1,10,11.184895
4,4,16,0,2,1,11.508866
4,4,16,0,2,2,11.508866
4,4,16,0,2,3,11.508866
4,4,16,0,2,4,11.508866
4,4,16,0,2,5,11.508866
4,4,16,0,2,6,11.508866
4,4,16,0,2,7,11.508866
4,4,16,0,2,8,11.508866
4,4,16,0,2,9,11.508866
4,4,16,0,2,10,11.508866
4,5,1,1,0,1,5.617967
4,5,1,1,0,2,5.617967
4,5,1,1,0,3,5.617967
4,5,1,1,0,4,5.617967
4,5,1,1,0,5,5.617967
4,5,1,1,0,6,5.617967
4,5,1,1,0,7,5.617967
4,5,1,1,0,8,5.617967
4,5,1,1,0,9,5.617967
4,5,1,1,0,10,5.617967
4,5,1,1,1,1,12.796978
4,5,1,1,1,2,12.796978
4,5,1,1,1,3,12.796978
4,5,1,1,1,4,12.796978
4,5,1,1,1,5,12.796978
4,5,1,1,1,6,12.796978
4,5,1,1,1,7,12.796978
4,5,1,1,1,8,12.796978
4,5,1,1,1,9,12.796978
4,5,1,1,1,10,12.796978
4,5,1,1,2,1,13.932547
4,5,1,1,2,2,13.932547
4,5,1,1,2,3,13.932547
4,5,1,1,2,4,13.932547
4,5,1,1,2,5,13.932547
4,5,1,1,2,6,13.932547
4,5,1,1,2,7,13.932547
4,5,1,1,2,8,13.932547
4,5,1,1,2,9,13.932547
4,5,1,1,2,10,13.932547
4,5,1,0,0,1,5.617967
4,5,1,0,0,2,5.617967
4,5,1,0,0,3,5.617967
4,5,1,0,0,4,5.617967
4,5,1,0,0,5,5.617967
4,5,1,0,0,6,5.617967
4,5,1,0,0,7,5.617967
4,5,1,0,0,8,5.617967
4,5,1,0,0,9,5.617967
4,5,1,0,0,10,5.617967
4,5,1,0,1,1,12.796978
4,5,1,0,1,2,12.796978
4,5,1,0,1,3,12.796978
4,5,1,0,1,4,12.796978
4,5,1,0,1,5,12.796978
4,5,1,0,1,6,12.796978
4,5,1,0,1,7,12.796978
4,5,1,0,1,8,12.796978
4,5,1,0,1,9,12.796978
4,5,1,0,1,10,12.796978
4,5,1,0,2,1,13.932547
4,5,1,0,2,2,13.932547
4,5,1,0,2,3,13.932547
4,5,1,0,2,4,13.932547
4,5,1,0,2,5,13.932547
4,5,1,0,2,6,13.932547
4,5,1,0,2,7,13.932547
4,5,1,0,2,8,13.932547
4,5,1,0,2,9,13.932547
4,5,1,0,2,10,13.932547
4,5,2,1,0,1,5.4531927
4,5,2,1,0,2,5.4531927
4,5,2,1,0,3,5.4531927
4,5,2,1,0,4,5.4531927
4,5,2,1,0,5,5.4531927
4,5,2,1,0,6,5.4531927
4,5,2,1,0,7,5.4531927
4,5,2,1,0,8,5.4531927
4,5,2,1,0,9,5.4531927
4,5,2,1,0,10,5.4531927
4,5,2,1,1,1,11.184895
4,5,2,1,1,2,11.184895
4,5,2,1,1,3,11.184895
4,5,2,1,1,4,11.184895
4,5,2,1,1,5,11.184895
4,5,2,1,1,6,11.184895
4,5,2,1,1,7,11.184895
4,5,2,1,1,8,11.184895
4,5,2,1,1,9,11.184895
4,5,2,1,1,10,11.184895
4,5,2,1,2,1,11.508866
4,5,2,1,2,2,11.508866
4,5,2,1,2,3,11.508866
4,5,2,1,2,4,11.508866
4,5,2,1,2,5,11.508866
4,5,2,1,2,6,11.508866
4,5,2,1,2,7,11.508866
4,5,2,1,2,8,11.508866
4,5,2,1,2,9,11.508866
4,5,2,1,2,10,11.508866
4,5,2,0,0,1,5.4531927
4,5,2,0,0,2,5.4531927
4,5,2,0,0,3,5.4531927
4,5,2,0,0,4,5.4531927
4,5,2,0,0,5,5.4531927
4,5,2,0,0,6,5.4531927
4,5,2,0,0,7,5.4531927
4,5,2,0,0,8,5.4531927
4,5,2,0,0,9,5.4531927
4,5,2,0,0,10,5.4531927
4,5,2,0,1,1,11.184895
4,5,2,0,1,2,11.184895
4,5,2,0,1,3,11.184895
4,5,2,0,1,4,11.184895
4,5,2,0,1,5,11.184895
4,5,2,0,1,6,11.184895
4,5,2,0,1,7,11.184895
4,5,2,0,1,8,11.184895
4,5,2,0,1,9,11.184895
4,5,2,0,1,10,11.184895
4,5,2,0,2,1,11.508866
4,5,2,0,2,2,11.508866
4,5,2,0,2,3,11.508866
4,5,2,0,2,4,11.508866
4,5,2,0,2,5,11.508866
4,5,2,0,2,6,11.508866
4,5,2,0,2,7,11.508866
4,5,2,0,2,8,11.508866
4,5,2,0,2,9,11.508866
4,5,2,0,2,10,11.508866
4,5,4,1,0,1,5.4531927
4,5,4,1,0,2,5.4531927
4,5,4,1,0,3,5.4531927
4,5,4,1,0,4,5.4531927
4,5,4,1,0,5,5.4531927
4,5,4,1,0,6,5.4531927
4,5,4,1,0,7,5.4531927
4,5,4,1,0,8,5.4531927
4,5,4,1,0,9,5.4531927
4,5,4,1,0,10,5.4531927
4,5,4,1,1,1,11.184895
4,5,4,1,1,2,11.184895
4,5,4,1,1,3,11.184895
4,5,4,1,1,4,11.184895
4,5,4,1,1,5,11.184895
4,5,4,1,1,6,11.184895
4,5,4,1,1,7,11.184895
4,5,4,1,1,8,11.184895
4,5,4,1,1,9,11.184895
4,5,4,1,1,10,11.184895
4,5,4,1,2,1,11.508866
4,5,4,1,2,2,11.508866
4,5,4,1,2,3,11.508866
4,5,4,1,2,4,11.508866
4,5,4,1,2,5,11.508866
4,5,4,1,2,6,11.508866
4,5,4,1,2,7,11.508866
4,5,4,1,2,8,11.508866
4,5,4,1,2,9,11.508866
4,5,4,1,2,10,11.508866
4,5,4,0,0,1,5.4531927
4,5,4,0,0,2,5.4531927
4,5,4,0,0,3,5.4531927
4,5,4,0,0,4,5.4531927
4,5,4,0,0,5,5.4531927
4,5,4,0,0,6,5.4531927
4,5,4,0,0,7,5.4531927
4,5,4,0,0,8,5.4531927
4,5,4,0,0,9,5.4531927
4,5,4,0,0,10,5.4531927
4,5,4,0,1,1,11.184895
4,5,4,0,1,2,11.184895
4,5,4,0,1,3,11.184895
4,5,4,0,1,4,11.184895
4,5,4,0,1,5,11.184895
4,5,4,0,1,6,11.184895
4,5,4,0,1,7,11.184895
4,5,4,0,1,8,11.184895
4,5,4,0,1,9,11.184895
4,5,4,0,1,10,11.184895
4,5,4,0,2,1,11.508866
4,5,4,0,2,2,11.508866
4,5,4,0,2,3,11.508866
4,5,4,0,2,4,11.508866
4,5,4,0,2,5,11.508866
4,5,4,0,2,6,11.508866
4,5,4,0,2,7,11.508866
4,5,4,0,2,8,11.508866
4,5,4,0,2,9,11.508866
4,5,4,0,2,10,11.508866
4,5,8,1,0,1,5.4531927
4,5,8,1,0,2,5.4531927
4,5,8,1,0,3,5.4531927
4,5,8,1,0,4,5.4531927
4,5,8,1,0,5,5.4531927
4,5,8,1,0,6,5.4531927
4,5,8,1,0,7,5.4531927
4,5,8,1,0,8,5.4531927
4,5,8,1,0,9,5.4531927
4,5,8,1,0,10,5.4531927
4,5,8,1,1,1,11.184895
4,5,8,1,1,2,11.184895
4,5,8,1,1,3,11.184895
4,5,8,1,1,4,11.184895
4,5,8,1,1,5,11.184895
4,5,8,1,1,6,11.184895
4,5,8,1,1,7,11.184895
4,5,8,1,1,8,11.184895
4,5,8,1,1,9,11.184895
4,5,8,1,1,10,11.184895
4,5,8,1,2,1,11.508866
4,5,8,1,2,2,11.508866
4,5,8,1,2,3,11.508866
4,5,8,1,2,4,11.508866
4,5,8,1,2,5,11.508866
4,5,8,1,2,6,11.508866
4,5,8,1,2,7,11.508866
4,5,8,1,2,8,11.508866
4,5,8,1,2,9,11.508866
4,5,8,1,2,10,11.508866
4,5,8,0,0,1,5.4531927
4,5,8,0,0,2,5.4531927
4,5,8,0,0,3,5.4531927
4,5,8,0,0,4,5.4531927
4,5,8,0,0,5,5.4531927
4,5,8,0,0,6,5.4531927
4,5,8,0,0,7,5.4531927
4,5,8,0,0,8,5.4531927
4,5,8,0,0,9,5.4531927
4,5,8,0,0,10,5.4531927
4,5,8,0,1,1,11.184895
4,5,8,0,1,2,11.184895
4,5,8,0,1,3,11.184895
4,5,8,0,1,4,11.184895
4,5,8,0,1,5,11.184895
4,5,8,0,1,6,11.184895
4,5,8,0,1,7,11.184895
4,5,8,0,1,8,11.184895
4,5,8,0,1,9,11.184895
4,5,8,0,1,10,11.184895
4,5,8,0,2,1,11.508866
4,5,8,0,2,2,11.508866
4,5,8,0,2,3,11.508866
4,5,8,0,2,4,11.508866
4,5,8,0,2,5,11.508866
4,5,8,0,2,6,11.508866
4,5,8,0,2,7,11.508866
4,5,8,0,2,8,11.508866
4,5,8,0,2,9,11.508866
4,5,8,0,2,10,11.508866
4,5,16,1,0,1,5.4531927
4,5,16,1,0,2,5.4531927
4,5,16,1,0,3,5.4531927
4,5,16,1,0,4,5.4531927
4,5,16,1,0,5,5.4531927
4,5,16,1,0,6,5.4531927
4,5,16,1,0,7,5.4531927
4,5,16,1,0,8,5.4531927
4,5,16,1,0,9,5.4531927
4,5,16,1,0,10,5.4531927
4,5,16,1,1,1,11.184895
4,5,16,1,1,2,11.184895
4,5,16,1,1,3,11.184895
4,5,16,1,1,4,11.184895
4,5,16,1,1,5,11.184895
4,5,16,1,1,6,11.184895
4,5,16,1,1,7,11.184895
4,5,16,1,1,8,11.184895
4,5,16,1,1,9,11.184895
4,5,16,1,1,10,11.184895
4,5,16,1,2,1,11.508866
4,5,16,1,2,2,11.508866
4,5,16,1,2,3,11.508866
4,5,16,1,2,4,11.508866
4,5,16,1,2,5,11.508866
4,5,16,1,2,6,11.508866
4,5,16,1,2,7,11.508866
4,5,16,1,2,8,11.508866
4,5,16,1,2,9,11.508866
4,5,16,1,2,10,11.508866
4,5,16,0,0,1,5.4531927
4,5,16,0,0,2,5.4531927
4,5,16,0,0,3,5.4531927
4,5,16,0,0,4,5.4531927
4,5,16,0,0,5,5.4531927
4,5,16,0,0,6,5.4531927
4,5,16,0,0,7,5.4531927
4,5,16,0,0,8,5.4531927
4,5,16,0,0,9,5.4531927
4,5,16,0,0,10,5.4531927
4,5,16,0,1,1,11.184895
4,5,16,0,1,2,11.184895
4,5,16,0,1,3,11.184895
4,5,16,0,1,4,11.184895
4,5,16,0,1,5,11.184895
4,5,16,0,1,6,11.184895
4,5,16,0,1,7,11.184895
4,5,16,0,1,8,11.184895
4,5,16,0,1,9,11.184895
4,5,16,0,1,10,11.184895
4,5,16,0,2,1,11.508866
4,5,16,0,2,2,11.508866
4,5,16,0,2,3,11.508866
4,5,16,0,2,4,11.508866
4,5,16,0,2,5,11.508866
4,5,16,0,2,6,11.508866
4,5,16,0,2,7,11.508866
4,5,16,0,2,8,11.508866
4,5,16,0,2,9,11.508866
4,5,16,0,2,10,11.508866
4,6,1,1,0,1,5.617967
4,6,1,1,0,2,5.617967
4,6,1,1,0,3,5.617967
4,6,1,1,0,4,5.617967
4,6,1,1,0,5,5.617967
4,6,1,1,0,6,5.617967
4,6,1,1,0,7,5.617967
4,6,1,1,0,8,5.617967
4,6,1,1,0,9,5.617967
4,6,1,1,0,10,5.617967
4,6,1,1,1,1,12.796978
4,6,1,1,1,2,12.796978
4,6,1,1,1,3,12.796978
4,6,1,1,1,4,12.796978
4,6,1,1,1,5,12.796978
4,6,1,1,1,6,12.796978
4,6,1,1,1,7,12.796978
4,6,1,1,1,8,12.796978
4,6,1,1,1,9,12.796978
4,6,1,1,1,10,12.796978
4,6,1,1,2,1,13.932547
4,6,1,1,2,2,13.932547
4,6,1,1,2,3,13.932547
4,6,1,1,2,4,13.932547
4,6,1,1,2,5,13.932547
4,6,1,1,2,6,13.932547
4,6,1,1,2,7,13.932547
4,6,1,1,2,8,13.932547
4,6,1,1,2,9,13.932547
4,6,1,1,2,10,13.932547
4,6,1,0,0,1,5.617967
4,6,1,0,0,2,5.617967
4,6,1,0,0,3,5.617967
4,6,1,0,0,4,5.617967
4,6,1,0,0,5,5.617967
4,6,1,0,0,6,5.617967
4,6,1,0,0,7,5.617967
4,6,1,0,0,8,5.617967
4,6,1,0,0,9,5.617967
4,6,1,0,0,10,5.617967
4,6,1,0,1,1,12.796978
4,6,1,0,1,2,12.796978
4,6,1,0,1,3,12.796978
4,6,1,0,1,4,12.796978
4,6,1,0,1,5,12.796978
4,6,1,0,1,6,12.796978
4,6,1,0,1,7,12.796978
4,6,1,0,1,8,12.796978
4,6,1,0,1,9,12.796978
4,6,1,0,1,10,12.796978
4,6,1,0,2,1,13.932547
4,6,1,0,2,2,13.932547
4,6,1,0,2,3,13.932547
4,6,1,0,2,4,13.932547
4,6,1,0,2,5,13.932547
4,6,1,0,2,6,13.932547
4,6,1,0,2,7,13.932547
4,6,1,0,2,8,13.932547
4,6,1,0,2,9,13.932547
4,6,1,0,2,10,13.932547
4,6,2,1,0,1,5.4531927
4,6,2,1,0,2,5.4531927
4,6,2,1,0,3,5.4531927
4,6,2,1,0,4,5.4531927
4,6,2,1,0,5,5.4531927
4,6,2,1,0,6,5.4531927
4,6,2,1,0,7,5.4531927
4,6,2,1,0,8,5.4531927
4,6,2,1,0,9,5.4531927
4,6,2,1,0,10,5.4531927
4,6,2,1,1,1,11.184895
4,6,2,1,1,2,11.184895
4,6,2,1,1,3,11.184895
4,6,2,1,1,4,11.184895
4,6,2,1,1,5,11.184895
4,6,2,1,1,6,11.184895
4,6,2,1,1,7,11.184895
4,6,2,1,1,8,11.184895
4,6,2,1,1,9,11.184895
4,6,2,1,1,10,11.184895
4,6,2,1,2,1,11.508866
4,6,2,1,2,2,11.508866
4,6,2,1,2,3,11.508866
4,6,2,1,2,4,11.508866
4,6,2,1,2,5,11.508866
4,6,2,1,2,6,11.508866
4,6,2,1,2,7,11.508866
4,6,2,1,2,8,11.508866
4,6,2,1,2,9,11.508866
4,6,2,1,2,10,11.508866
4,6,2,0,0,1,5.4531927
4,6,2,0,0,2,5.4531927
4,6,2,0,0,3,5.4531927
4,6,2,0,0,4,5.4531927
4,6,2,0,0,5,5.4531927
4,6,2,0,0,6,5.4531927
4,6,2,0,0,7,5.4531927
4,6,2,0,0,8,5.4531927
4,6,2,0,0,9,5.4531927
4,6,2,0,0,10,5.4531927
4,6,2,0,1,1,11.184895
4,6,2,0,1,2,11.184895
4,6,2,0,1,3,11.184895
4,6,2,0,1,4,11.184895
4,6,2,0,1,5,11.184895
4,6,2,0,1,6,11.184895
4,6,2,0,1,7,11.184895
4,6,2,0,1,8,11.184895
4,6,2,0,1,9,11.184895
4,6,2,0,1,10,11.184895
4,6,2,0,2,1,11.508866
4,6,2,0,2,2,11.508866
4,6,2,0,2,3,11.508866
4,6,2,0,2,4,11.508866
4,6,2,0,2,5,11.508866
4,6,2,0,2,6,11.508866
4,6,2,0,2,7,11.508866
4,6,2,0,2,8,11.508866
4,6,2,0,2,9,11.508866
4,6,2,0,2,10,11.508866
4,6,4,1,0,1,5.4531927
4,6,4,1,0,2,5.4531927
4,6,4,1,0,3,5.4531927
4,6,4,1,0,4,5.4531927
4,6,4,1,0,5,5.4531927
4,6,4,1,0,6,5.4531927
4,6,4,1,0,7,5.4531927
4,6,4,1,0,8,5.4531927
4,6,4,1,0,9,5.4531927
4,6,4,1,0,10,5.4531927
4,6,4,1,1,1,11.184895
4,6,4,1,1,2,11.184895
4,6,4,1,1,3,11.184895
4,6,4,1,1,4,11.184895
4,6,4,1,1,5,11.184895
4,6,4,1,1,6,11.184895
4,6,4,1,1,7,11.184895
4,6,4,1,1,8,11.184895
4,6,4,1,1,9,11.184895
4,6,4,1,1,10,11.184895
4,6,4,1,2,1,11.508866
4,6,4,1,2,2,11.508866
4,6,4,1,2,3,11.508866
4,6,4,1,2,4,11.508866
4,6,4,1,2,5,11.508866
4,6,4,1,2,6,11.508866
4,6,4,1,2,7,11.508866
4,6,4,1,2,8,11.508866
4,6,4,1,2,9,11.508866
4,6,4,1,2,10,11.508866
4,6,4,0,0,1,5.4531927
4,6,4,0,0,2,5.4531927
4,6,4,0,0,3,5.4531927
4,6,4,0,0,4,5.4531927
4,6,4,0,0,5,5.4531927
4,6,4,0,0,6,5.4531927
4,6,4,0,0,7,5.4531927
4,6,4,0,0,8,5.4531927
4,6,4,0,0,9,5.4531927
4,6,4,0,0,10,5.4531927
4,6,4,0,1,1,11.184895
4,6,4,0,1,2,11.184895
4,6,4,0,1,3,11.184895
4,6,4,0,1,4,11.184895
4,6,4,0,1,5,11.184895
4,6,4,0,1,6,11.184895
4,6,4,0,1,7,11.184895
4,6,4,0,1,8,11.184895
4,6,4,0,1,9,11.184895
4,6,4,0,1,10,11.184895
4,6,4,0,2,1,11.508866
4,6,4,0,2,2,11.508866
4,6,4,0,2,3,11.508866
4,6,4,0,2,4,11.508866
4,6,4,0,2,5,11.508866
4,6,4,0,2,6,11.508866
4,6,4,0,2,7,11.508866
4,6,4,0,2,8,11.508866
4,6,4,0,2,9,11.508866
4,6,4,0,2,10,11.508866
4,6,8,1,0,1,5.4531927
4,6,8,1,0,2,5.4531927
4,6,8,1,0,3,5.4531927
4,6,8,1,0,4,5.4531927
4,6,8,1,0,5,5.4531927
4,6,8,1,0,6,5.4531927
4,6,8,1,0,7,5.4531927
4,6,8,1,0,8,5.4531927
4,6,8,1,0,9,5.4531927
4,6,8,1,0,10,5.4531927
4,6,8,1,1,1,11.184895
4,6,8,1,1,2,11.184895
4,6,8,1,1,3,11.184895
4,6,8,1,1,4,11.184895
4,6,8,1,1,5,11.184895
4,6,8,1,1,6,11.184895
4,6,8,1,1,7,11.184895
4,6,8,1,1,8,11.184895
4,6,8,1,1,9,11.184895
4,6,8,1,1,10,11.184895
4,6,8,1,2,1,11.508866
4,6,8,1,2,2,11.508866
4,6,8,1,2,3,11.508866
4,6,8,1,2,4,11.508866
4,6,8,1,2,5,11.508866
4,6,8,1,2,6,11.508866
4,6,8,1,2,7,11.508866
4,6,8,1,2,8,11.508866
4,6,8,1,2,9,11.508866
4,6,8,1,2,10,11.508866
4,6,8,0,0,1,5.4531927
4,6,8,0,0,2,5.4531927
4,6,8,0,0,3,5.4531927
4,6,8,0,0,4,5.4531927
4,6,8,0,0,5,5.4531927
4,6,8,0,0,6,5.4531927
4,6,8,0,0,7,5.4531927
4,6,8,0,0,8,5.4531927
4,6,8,0,0,9,5.4531927
4,6,8,0,0,10,5.4531927
4,6,8,0,1,1,11.184895
4,6,8,0,1,2,11.184895
4,6,8,0,1,3,11.184895
4,6,8,0,1,4,11.184895
4,6,8,0,1,5,11.184895
4,6,8,0,1,6,11.184895
4,6,8,0,1,7,11.184895
4,6,8,0,1,8,11.184895
4,6,8,0,1,9,11.184895
4,6,8,0,1,10,11.184895
4,6,8,0,2,1,11.508866
4,6,8,0,2,2,11.508866
4,6,8,0,2,3,11.508866
4,6,8,0,2,4,11.508866
4,6,8,0,2,5,11.508866
4,6,8,0,2,6,11.508866
4,6,8,0,2,7,11.508866
4,6,8,0,2,8,11.508866
4,6,8,0,2,9,11.508866
4,6,8,0,2,10,11.508866
4,6,16,1,0,1,5.4531927
4,6,16,1,0,2,5.4531927
4,6,16,1,0,3,5.4531927
4,6,16,1,0,4,5.4531927
4,6,16,1,0,5,5.4531927
4,6,16,1,0,6,5.4531927
4,6,16,1,0,7,5.4531927
4,6,16,1,0,8,5.4531927
4,6,16,1,0,9,5.4531927
4,6,16,1,0,10,5.4531927
4,6,16,1,1,1,11.184895
4,6,16,1,1,2,11.184895
4,6,16,1,1,3,11.184895
4,6,16,1,1,4,11.184895
4,6,16,1,1,5,11.184895
4,6,16,1,1,6,11.184895
4,6,16,1,1,7,11.184895
4,6,16,1,1,8,11.184895
4,6,16,1,1,9,11.184895
4,6,16,1,1,10,11.184895
4,6,16,1,2,1,11.508866
4,6,16,1,2,2,11.508866
4,6,16,1,2,3,11.508866
4,6,16,1,2,4,11.508866
4,6,16,1,2,5,11.508866
4,6,16,1,2,6,11.508866
4,6,16,1,2,7,11.508866
4,6,16,1,2,8,11.508866
4,6,16,1,2,9,11.508866
4,6,16,1,2,10,11.508866
4,6,16,0,0,1,5.4531927
4,6,16,0,0,2,5.4531927
4,6,16,0,0,3,5.4531927
4,6,16,0,0,4,5.4531927
4,6,16,0,0,5,5.4531927
4,6,16,0,0,6,5.4531927
4,6,16,0,0,7,5.4531927
4,6,16,0,0,8,5.4531927
4,6,16,0,0,9,5.4531927
4,6,16,0,0,10,5.4531927
4,6,16,0,1,1,11.184895
4,6,16,0,1,2,11.184895
4,6,16,0,1,3,11.184895
4,6,16,0,1,4,11.184895
4,6,16,0,1,5,11.184895
4,6,16,0,1,6,11.184895
4,6,16,0,1,7,11.184895
4,6,16,0,1,8,11.184895
4,6,16,0,1,9,11.184895
4,6,16,0,1,10,11.184895
4,6,16,0,2,1,11.508866
4,6,16,0,2,2,11.508866
4,6,16,0,2,3,11.508866
4,6,16,0,2,4,11.508866
4,6,16,0,2,5,11.508866
4,6,16,0,2,6,11.508866
4,6,16,0,2,7,11.508866
4,6,16,0,2,8,11.508866
4,6,16,0,2,9,11.508866
4,6,16,0,2,10,11.508866
4,7,1,1,0,1,5.610388
4,7,1,1,0,2,5.610388
4,7,1,1,0,3,5.610388
4,7,1,1,0,4,5.610388
4,7,1,1,0,5,5.610388
4,7,1,1,0,6,5.610388
4,7,1,1,0,7,5.610388
4,7,1,1,0,8,5.610388
4,7,1,1,0,9,5.610388
4,7,1,1,0,10,5.610388
4,7,1,1,1,1,12.79713
4,7,1,1,1,2,12.79713
4,7,1,1,1,3,12.79713
4,7,1,1,1,4,12.79713
4,7,1,1,1,5,12.79713
4,7,1,1,1,6,12.79713
4,7,1,1,1,7,12.79713
4,7,1,1,1,8,12.79713
4,7,1,1,1,9,12.79713
4,7,1,1,1,10,12.79713
4,7,1,1,2,1,13.937017
4,7,1,1,2,2,13.937017
4,7,1,1,2,3,13.937017
4,7,1,1,2,4,13.937017
4,7,1,1,2,5,13.937017
4,7,1,1,2,6,13.937017
4,7,1,1,2,7,13.937017
4,7,1,1,2,8,13.937017
4,7,1,1,2,9,13.937017
4,7,1,1,2,10,13.937017
4,7,1,0,0,1,5.610388
4,7,1,0,0,2,5.610388
4,7,1,0,0,3,5.610388
4,7,1,0,0,4,5.610388
4,7,1,0,0,5,5.610388
4,7,1,0,0,6,5.610388
4,7,1,0,0,7,5.610388
4,7,1,0,0,8,5.610388
4,7,1,0,0,9,5.610388
4,7,1,0,0,10,5.610388
4,7,1,0,1,1,12.79713
4,7,1,0,1,2,12.79713
4,7,1,0,1,3,12.79713
4,7,1,0,1,4,12.79713
4,7,1,0,1,5,12.79713
4,7,1,0,1,6,12.79713
4,7,1,0,1,7,12.79713
4,7,1,0,1,8,12.79713
4,7,1,0,1,9,12.79713
4,7,1,0,1,10,12.79713
4,7,1,0,2,1,13.937017
4,7,1,0,2,2,13.937017
4,7,1,0,2,3,13.937017
4,7,1,0,2,4,13.937017
4,7,1,0,2,5,13.937017
4,7,1,0,2,6,13.937017
4,7,1,0,2,7,13.937017
4,7,1,0,2,8,13.937017
4,7,1,0,2,9,13.937017
4,7,1,0,2,10,13.937017
4,7,2,1,0,1,5.4531927
4,7,2,1,0,2,5.4531927
4,7,2,1,0,3,5.4531927
4,7,2,1,0,4,5.4531927
4,7,2,1,0,5,5.4531927
4,7,2,1,0,6,5.4531927
4,7,2,1,0,7,5.4531927
4,7,2,1,0,8,5.4531927
4,7,2,1,0,9,5.4531927
4,7,2,1,0,10,5.4531927
4,7,2,1,1,1,11.184895
4,7,2,1,1,2,11.184895
